DPT 841,"Clinical Science II: Introduction to Medical Diagnostics","Designed to provide knowledge and the appropriate screening tools necessary for examining and intervening with clients in the physical therapy setting. The medical examination/evaluation is presented including the patient interview, identification of red flags or risk factors, symptom investigation, and review of systems. Medical diagnostic modalities are discussed with focus on radiology, MRI, CT, diagnostic US, and EMG."
DPT 846,"Maturation Science I","Comprehensive course including clinical lab, which is designed to examine human development and maturation from conception to aging. Emphasis is placed on the recognition of appropriate neurological, cognitive, motor, and psychosocial characteristics related to various states of growth, development, and maturation."
DPT 847,"Maturation Science II","Continuation of DPT 846 with further study of the maturational influences on therapeutic intervention. Students learn clinical examination and reasoning skills required for physical therapy intervention throughout the life span. Students are introduced to congenital developmental and age-related pathologies.",DPT 846
DPT 820,"Movement Science","Comprehensive course with lecture, small group, clinical lab, and dissection, which integrates anatomy, biomechanics, and clinical examination of the spine, trunk, and appendicular muscular system into the evaluation of human movement dysfunction. Students learn basic gait and posture examination skills and develop clinical reasoning to facilitate the development of appropriate therapeutic exercise interventions."
DPT 811,"Professional Seminar II: Clinical Practice","Designed to introduce the student to clinical practice. Students learn professional communication and documentation skills. Topics include the medical record, personnel supervision, scheduling, legal and ethical issues including sexual harassment, and the cost of service delivery."
DPT 818,"Neuroscience","Comprehensive course utilizing lecture and active learning methodologies, including labs covering neuroanatomy and physiology of the central, peripheral, and autonomic nervous systems as they pertain to normal somatic function. Basic disease families are introduced."
DPT 815,"Human Gross Anatomy","Comprehensive course with lecture and human cadaver dissection, emphasizing the skeletal, muscle, and nervous systems. The aim is to provide a solid morphological basis for a synthesis of anatomy, physiology, and the physical therapy clinical sciences. The lab section involves dissection and identification of structures in the cadaver and the study of charts, models, radiographic anatomy, and projected materials."
DPT 825,"Clinical Science V: Current Technology","Designed to present the general principles of pharmacology in relation to physical therapy practice. Basic concepts of drug therapy, nomenclature, and drug safety are introduced. Pharmacokinetic principles including drug administration, absorption, distribution, action, and interaction are reviewed as they relate to physical therapy and rehabilitation."
DPT 999,"Independent Study","Independent study."
DPT 981,"Seminar: General Medicine I","Presentation/discussion of comprehensive issues related to physical therapy management of the general medical and postoperative patients. Topics include diabetes, wound care, universal precautions, medical diagnostics, amputees, arthroplasticty, treatment of the terminally ill patient, pharmacology, and durable medical equipment.",DPT 961,DPT 971
DPT 982,"Clinical Issues Seminar: General Medicine II","Presentation/discussion of comprehensive issues related to physical therapy management of advanced topics related to the general medical and postoperative patients. Topics include the diagnoses related to the integumentary system, cardiopulmonary, oncology, vestibular dysfunction as well as the primary care for the adolescent, obstetric, work-injured, and geriatric populations.",DPT 962,DPT 972
DPT 985,"Clinical Issues Seminar: Orthopedics I","This seminar course focuses on comprehensive and complex issues related to physical therapy management of the orthopedic patient, including: application of biomechanical principles to movement and therapeutic exercise; principles of conditioning; training and therapeutic exercise prescription and rehabilitation; physical therapy management of the post-operative patient; medical diagnostics; documentation; and clinical administration. Students will study the history of manual therapies and current philosophies of patient care. The student will also be given an opportunity to develop interpersonal communication and work ethic skills associated with project development and production and role playing patient simulations.",DPT 965,DPT 975
DPT 986,"Clinical Issues Seminar: Orthopedics II","Seminar presenting/discussing comprehensive issues related to physical therapy management of the complex orthopedic patient with select axial musculoskeletal pathologies. Includes chronic pain management, medical diagnostics, surgical intervention for the spine, differential diagnosis, and age-related pathologies."
DPT 983,"Clinical Issues Seminar: Neurology","Presentation/discussion of comprehensive issues related to physical therapy management of the patient with neurological dysfunction."
DPT 984,"Clinical Issues Seminar: Neurology II","Presentation/discussion of comprehensive issues related to physical therapy management of the pediatric patient. Topics include treatment within a variety of settings including school-based, hospital-based, private practice, and home care; psychosocial issues relating to the patient and family; funding; documentation; and pharmacological management.",DPT 964
DPT 992,"Research II","A continuation of DPT 991, the focus of this course is on student identification and selection of a research proposal topic. Advanced statistical analysis will be discussed, along with informed consent, writing techniques, funding acquisition, and presentation of findings.",DPT 991
DPT 993,"Research III","A continuation of DPT 991, the focus of this course is student completion of the preliminary text of the graduate project proposal. Remediation of prior materials from DPT 992 will be included for topics not passed at a score of 75% on the Final Exam from Research I. Advanced statistical topics include the use of Intraclass Correlation to determine reliability.",DPT 991,DPT 992
DPT 991,"Research I","An introductory course on research methods and design. Emphasis is placed on introducing statistical models, use of statistical software, experimental design, and the development of critical reasoning skills for reading and evaluating current research literature."
DPT 994,"Research IV","Integrating research, scholarship, and evidence-based practice."
DPT 995,"Research V","Thesis presentation and board exam preparation (research only). Pass/Fail.",DPT 991,DPT 994
DPT 987,"Clinical Issues Seminar: Advanced Therapy","Seminar/discussion on issues related to physical therapy care and the profession. Includes preventive health care programs, physical therapy consultation, burn and wound care management, industrial rehabilitation, and sports medicine."
DPT 988,"Clinical Practice Electives","Clinical Education Workshops: Concentrated lecture/lab instruction in selected advanced physical therapy patient-care topics including: advanced orthopedics, Back to Golf, MET, manual therapy for lymphedema, advanced NDT, rehabilitation technology, advanced prosthetics, advanced handling for pediatric patients, and orthotic fabrication. Clinical Enrichment Seminars:This seminar/discussion course will address select issues related to physical therapy care and the profession. Topic areas include: cardiopulmonary rehabilitation, women's heath issues, medical management of the complex acute care patient, treatment of patients with terminal illness, and the rehabilitation of patients with burns."
DPT 130,"Therapeutic Dosing","This class examines the direct relationship of therapeutic dosage calculations in clinical science professions. Emphasis is on problem solving and dosage calculations routinely practiced in the clinical science professions. Transfer of basic mathematics skills into practical application is a key element of the class."
DPT 912,"Professional Seminar V: Professional Development","Seminar course designed to help the student formulate strategies for professional assessment and development post-graduation. Topics include professional values and responsibilities, expanding your professional options, continuing education, specialty certification, and advanced degrees. Each student participates in a comprehensive program evaluation and does a formal presentation of the graduate project."
DPT 910,"Professional Seminar II: Leadership & Management","A seminar course with increased emphasis on business and management principles. Students will be asked to correlate didactic information learned to this point with information obtained from clinical fieldwork. Documentation review will be performed with emphasis on the management perspective. Updates on healthcare reform and impact on physical therapy as a business will be a focus area. Students will learn self-marketing techniques to optimize the employment search."
DPT 911,"Professional Seminar IV: Business & Marketing","Seminar course designed to help the student formulate strategies for professional assessment and development post-graduation. Topics include professional values and responsibilities, expanding your professional options, continuing education, specialty certification, and advanced degrees. Each student participates in a comprehensive program evaluation and does a formal presentation of the graduate project."
DPT 963,"Clinical Pathology: Neurology","This small group problem-based learning course utilizes patient case scenarios, describing various neurological pathologies, to facilitate the integration of previous knowledge with new learning. The student will use basic and clinical science principles to formulate appropriate assessment and treatment strategies for the patient with neurological deficits."
DPT 964,"Clinical Pathology: Neurology II","This small group problem-based learning course utilizes patient case scenarios of various pediatric pathologies, to facilitate the integration of previous knowledge with new learning. The student will use basic and clinical science principles to formulate appropriate assessment and treatment strategies for pediatric patients."
DPT 961,"Clinical Pathology: General Medicine I","This small group problem-based learning course utilizing patient case scenarios of various general medical, acute care, and postoperative patient case scenarios or pathologies to facilitate the integration of previous knowledge with new learning. Students review and apply basic and clinical science concepts to each case, formulating appropriate physical therapy assessment and treatment strategies.",DPT 971,DPT 981
DPT 962,"Clinical Pathology: General Medicine II","This small group problem-based learning course utilizing patient case scenarios of various advanced general medical, acute care, and postoperative patient case scenarios or pathologies to facilitate the integration of previous knowledge with new learning. Students review and apply basic and clinical science concepts to each case, formulating appropriate physical therapy assessment and treatment strategies. Integration of medical diagnostics, pharmacology, imaging, and factors that lead to medical referral in relation to physical therapy intervention is emphasized.",DPT 972,DPT 982
DPT 954,"Clinical Rotation IV: Contract Clinical","This final clinical rotation is designed to allow the student to continue developing clinical skills and reasoning in an area of special interest. Increasing independence in clinical practice is expected, with increased clinical responsibilities in the areas of program development and implementation, as well as administration and clinical management to include staff supervision."
DPT 971,"Skills Laboratory: General Medicine I","Designed to facilitate skill acquisition, along with clinical reasoning and decision making as it relates to the physical therapy care and management of the patient with acute medical and postoperative pathology. Students learn physical examination tests and measures, along with therapeutic interventions including electrotherapy modalities appropriate for this population.",DPT 961,DPT 981
DPT 975,"Skills Laboratory: Orthopedics I","Course description is currently unavailable.This laboratory course is designed to help the student develop clinical skills and reasoning essential to the examination, evaluation, and physical therapy intervention of orthopedic patients. Emphasis is focused on clinical reasoning and clinical skill development as they apply to common extremity and spine pathologies. Skills include: examination techniques, use of modalities, therapeutic exercise, soft tissue techniques, mechanical traction, and articular mobilization.",DPT 965,DPT 985
DPT 972,"Skills Laboratory: General Medicine II","Designed to facilitate skill acquisition, along with clinical reasoning and decision making as it relates to the physical therapy care and management of the patient with acute medical and postoperative pathology. Students expand skills related to physical examination tests and measures as related to medical diagnostics and medical or health care referral. Advanced therapeutic interventions including electrotherapy modalities appropriate for this population is addressed.",DPT 962,DPT 982
DPT 967,"Clinical Pathology: Advanced Therapy","This small group problem-based learning course utilizing patient case scenarios of various advanced topics including cardiopulmonary, women's health issues, electrotherapeutics and orthopedic, neurological, and pediatric therapeutic interventions."
DPT 965,"Clinical Pathology: Orthopedics I","This course is taught using the small-group tutorial process. Case scenarios are used to create learning issues. Resolution of learning issues occurs through integration of present knowledge with new learning. New learning occurs through small-group interaction and the students' independent utilization of resources. The emphasis in this course is on continued development of clinical reasoning and clinical decision making as it relates to orthopedic pathologies, with primary focus given to the extremities and secondary focus to the spine."
DPT 966,"Clinical Pathology: Orthopedics II","This small group problem-based learning course utilizing patient case scenarios dealing with differential diagnosis and management of complex orthopedic pathologies to facilitate the integration of previous knowledge with new learning."
DPT 940,"Clinical Science V: Current Technology","This course is designed to provide the principles and knowledge related to current medical technology and the advancements related to physical therapy. New technologies regarding therapeutic or diagnostic modalities and rehabilitation are studied with focus on the efficacy of these interventions."
DPT 952,"Clinical Rotation II: Neurology","This eight-week clinical rotation in rehabilitation will provide full-time clinical exposure, allowing the student to integrate current knowledge and training with supervised patient care. Emphasis is on the continued development of clinical skills and reasoning, along with the development of interpersonal skills as a member of the health care team."
DPT 953,"Clinical Rotation III: Orthopedics","This 12-week clinical rotation in orthopedics/sports medicine will provide full-time clinical exposure, allowing the student to integrate current knowledge and training with supervised patient care. Emphasis is on the continued development of clinical skills and reasoning, with increasing responsibility for independent decision making and clinical interaction."
DPT 951,"Clinical Rotation I: General Medicine","Six-week clinical rotation in general medicine to provide full-time clinical exposure, allowing students to integrate current knowledge and training with supervised patient care. Emphasis on continued development of clinical reasoning along with identification and utilization of appropriate clinical resources."
