EDT 550,"Integrated Language Arts Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of integrated language arts to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, interdisciplinary connections, various grouping techniques, best practices and current research. This course is for initial licensure candidates.",EDT 509,EDT 509L
EDT 559,"Music Student Teaching","Full-time supervised and evaluated teaching in music classes in schools (P-12). The candidate will demonstrate the knowledge, skills and dispositions required of a beginning music teacher. Attendance at a weekly seminar is required. The student teaching seminar is designed so that student teachers may reflect and share experiences with one another and with experienced teachers. Each seminar will include informal sharing/discussion sessions as well as formal presentations on topics of importance related to the practice of music education as well as securing a teaching position."
EDT 553,"Integrated Mathematics Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment, and evaluation techniques for teaching all levels of mathematics to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, manipulatives, hands-on activities, other visuals, interdisciplinary connections, various grouping techniques, best practices and current research. This course is for initial licensure candidates.",EDT 509,EDT 509L
EDT 222L,"Middle Childhood to Young Adult Development in a Diverse Society Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to young adolescent and young adult development in school settings."
EDT 554,"Science Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of science to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, hands-on activities, interdisciplinary connections, various grouping techniques, safety issues, best practices and current research. This course is for initial licensure candidates.",EDT 509,EDT 509L
VAE 383,"Foundation of Art Education","Introduction to the philosophy, history, and theory of teaching art to prekindergarten through grade eight students with varied needs and abilities. Art education majors only or permission.",EDT 110,EDT 110L,EDT 207,EDT 207L
EDT 562,"Regulations, Licensing and the Law in Early Care and Education","This course addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 563,"Managing Finances and Marketing in Early Care and Education","Students will explore strategies for managing finances and developing marketing plans in the field of early care and education.",EDT 560,EDT 560L
EDT 560,"Early Childhood Program and Personnel Management","This course is the first in the early childhood leadership program. Students will explore program and personnel management and human relations in early care and education."
EDT 561,"Supporting Quality Curriculum and Instruction in Early Care and Education","This course provides opportunities for students to use research to identify and support quality early childhood curriculum, instruction and assessment.",EDT 560,EDT 560L
EDT 568,"Student Teaching Languages P-12","Full-time supervised and evaluated teaching of foreign languages in P-12 classes. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning foreign language teacher. Attendance at weekly seminars is required."
EDT 569,"Student Teaching- Adolescence to Young Adult","Full-time supervised and evaluated teaching in the content area in a junior or senior high school classroom. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning secondary teacher. Attendance at weekly seminars is required."
EDT 566,"TESOL Methods","Introduction to key concepts, theories, and methods in TESOL. Graduate standing."
EDT 567,"Advanced Phonics and Multisensory Instruction","This is the first course of a two-course practicum sequence for the dyslexia certificate. This course will cover the specific nature of dyslexia as a language-based learning disability, multisensory instruction, advanced phonics, spelling, vocabulary and lesson planning for tutoring.",EDT 601,EDT 603,EDT 605
EDT 564,"Advocacy in Early Care and Education","This course explores current political, educational and societal issues related to early care and education and examines how teachers develop leadership skills to become better advocates for children, families and professions.",EDT 560,EDT 560L
EDT 565,"Internship and Practicum in Early Childhood Leadership","This internship serves as the culminating experience where students demonstrate the knowledge, skills and dispositions addressed in the four proceeding early childhood leadership courses. Students complete a six week full-time internship working with/as an early childhood director or administrator.",EDT 560,EDT 560L,EDT 561,EDT 561L,EDT 562,EDT 562L,EDT 563,EDT 563L
EDT 530,"Middle School Principles and Practices","This course is primarily a study of organization (school structure), philosophy and curriculum of middle level education (ages nine to 14) grades four to nine. It is designed to present the theoretical knowledge base about middle level (school) education. Issues and concerns, current trends and the essential elements relating to middle level education will be discussed throughout the semester of study. A variety of inquiry methods will be modeled that encourage critical thinking skills.",EDT 507,EDT 507L,EDT 508
EDT 537,"Second Language Learning and Teaching","This course is an exploration of the nature of language proficiency, second language acquisition and literacy, bilingualism and biliteracy, the role of culture in language learning and implications for second language teaching."
EDT 538,"TESOL Practicum","This course provides opportunities to practice planning, instruction and assessment in an ESOL classroom under the mentorship of an experienced ESOL teacher.",EDT 537,ENG 594,LNG 568,ENG 541
EDT 535,"Social Studies Methods for Middle Childhood Education","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching social studies to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies and active hands-on experiences, other visuals, interdisciplinary connections, various grouping techniques and current research.",EDT 530,EDT 530L
EDT 536,"The Culture of the Catholic School","This course explores the theological, moral, academic, human and social components that give the Catholic school its distinctive culture. The role of spiritual, sacramental and communal relationships in the creation of Catholic school identity will be examined."
EDT 533,"Mathematics Methods for Middle Childhood Education","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching mathematics to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, manipulatives and other visuals, interdisciplinary connections, various grouping techniques and current research.",EDT 530,EDT 530L
EDT 534,"Science Methods for Middle Childhood Education","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching science to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, experiments and other hands-on experiences, interdisciplinary connections, various grouping techniques and current research.",EDT 530,EDT 530L
EDT 532,"Reading/Language Arts Methods for Middle Childhood Education","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching reading/language arts to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, interdisciplinary connections, various grouping techniques and current research.",EDT 530,EDT 530L
EDT 539,"Sociolinguistics in Language Education","This course examines social, cultural, linguistic and policy issues relevant to working with English language learners in U.S. schools."
EDT 540,"Practicum in ESOL Instruction and Assessment","This course focuses on planning and implementing ESOL instruction and assessment and on interpreting and using assessment data. It includes both course meeting and field experience components.",EDT 537,EDT 539,ENG 541,LNG 568
EDT 541,"Middle Childhood Reading/Language Arts 4-6 General Methods","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching reading/language arts to students with varied needs and abilities in the middle schools. The topics emphasized in this course include: Ohio's academic content standards for grades 4-6, applications and instructional techniques that address the Ohio proficiency tests, resources, technologies, interdisciplinary connections, grouping techniques and current research."
EDT 549,"Student Teaching- Middle Childhood","Full-time supervised and evaluated teaching in grades four to nine in at least one of the two candidate's concentration subjects. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning middle level teacher. Attendance at weekly seminars is required.",EDT 532,EDT 532L,EDT 533,EDT 533L,EDT 534,EDT 534L,EDT 535,EDT 535L
EDT 544,"Middle Childhood Social Studies 4-6 General Methods","Planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching social studies to students in the middle schools with varied needs and abilities using a tier method. The topics emphasized in this course include: an understanding of national and state content standards for social studies for grades four through six, applications and instructional techniques that address relevant Ohio assessments, various resources, technologies, hands-on experiences, interdisciplinary connections, various grouping techniques, current research in social studies teaching and learning."
EDT 542,"Middle Childhood Mathematics 4-6 General Methods","The topics emphasized in this course include: Ohio academic content standards for grades 4-6, applications and instructional techniques that address state testing for students with varied needs and abilities using a tier method, resources, technologies, manipulatives, interdisciplinary connections, grouping techniques, current research and 21st century skills."
EDT 543,"Middle Childhood Science 4-6 General Methods","This course focuses on the instructional methods, materials, assessments and evaluation techniques for teaching science to students with varied needs and abilities in grades 4-6. The topics emphasized in this course include: national and state content standards for science in grades 4-6; applications and instructional techniques addressing relevant Ohio assessments; resources, technologies, experiments and other hands-on experiences; interdisciplinary connections; grouping techniques; and current research in science teaching and learning."
EDT 515,"Infant and Toddler Development Practicum","This guided practicum will provide an opportunity for candidates to develop and apply their knowledge of typical and atypical development from conception to age three as they observe young children in both structured and naturalistic settings. Developmental milestones as well as related risk factors will be emphasized. Field experience required.",EDT 510
EDT 516,"Collaborative Assessment Birth to Age Eight","This course is the study of the transdisciplinary and collaborative nature of assessment in diagnosis, screening and instruction of young children, ages birth to eight, that are typically developing as well as those with disabilities. The course will focus on the role of the family in the assessment process. Systemic observation using a play-based approach will be emphasized.",EDT 510
EDT 513,"Developmentally and Individually Appropriate Practice","The course shifts focus from the age-appropriate practice to the needs of the individual child and family. Candidates will learn to develop practice that supports and facilitates the development of young children ages birth to eight specifically those with disabilities. Significant review of related research drives this course. Field experience required.",EDT 510
EDT 514,"Curriculum and Instruction for Infants and Toddlers with Special Needs","This course focuses on the planning and instructional methods, materials and evaluation techniques for working with young children who are at risk for or who have been identified with developmental delays, ages birth to three, and their families. Field experience required.",EDT 510
EDT 511,"Integrated Curriculum for Young Children","This course introduces and develops the theoretical and practical bases for the creation of integrated curriculum for infants, toddlers and preschoolers using a play-based approach. The content areas of mathematics and science provide opportunities for Reggio style documentation, and the Ohio Early Learning Academic Content Standards are emphasized."
EDT 512,"Summer Play Institute","The Summer Play Institute is a field-based forum in which candidates implement the integrated curriculum activities developed in EDT 511. Candidates will engage in child-initiated play sessions that will be videotaped and reviewed by members of the cohort and the instructor. Supported play which facilitates development will be emphasized.",EDT 511,EDT 510,EDT 511
EDT 510,"Introduction to Transdisciplinary Early Childhood Education","This course is an introduction to the ECE cohort group and to transdisciplinary methods of teaming and collaboration. Candidates will work in teams to explore educational models and current issues associated with the field of ECE. This course is technology enhanced. ECE cohort application must have been submitted and approved before registering for this course.",EDT 508,EDT 570,EDT 570L
EDT 519,"Social Studies for Fourth and Fifth Grades","A course designed to address social studies content including social aspects of learning, and pedagogy specific to fourth and fifth grades."
EDT 517,"Early Childhood Seminar on Medical and Health Issues","This course is the study of the health care and medical needs associated with young children with disabilities. Students engage in the study of how medical/physical conditions affect the cognitive, social/emotional, language, motor and adaptive development of a child and family. Collaboration between educational and medical professionals is stressed, in an effort to integrate services for young children."
EDT 518,"Integrated Curriculum and Instruction for Kindergarten-Primary Grades","This course will focus on integrating curriculum and instruction for kindergarten and the primary grades. Special attention will be paid to the Ohio academic content standards with emphases on science, social studies and mathematics instruction. Planning, instructional methods, materials and evaluation techniques for teaching children on the kindergarten to primary levels will be covered."
EDT 526,"Student Teaching- K-3","Full-time supervised and evaluated teaching in a K-3 setting. The candidate will demonstrate the knowledge, skills, attitudes and dispositions required of a beginning K-3 teacher."
EDT 527,"Student Teaching- K-3","Full-time supervised and evaluated teaching in a K-3 setting. The candidate will demonstrate the knowledge, skills, attitudes and dispositions required of a beginning K-3 teacher."
EDT 524,"Early Childhood Science Grades Four and Five Methods","Planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching science to students in grades four and five with varied needs and abilities using a tier method. Topics include: Ohio Academic Content Standards, applications and instructional techniques that address proficiency testing, resources, technologies, manipulatives, interdisciplinary connections, grouping techniques, current research and 21st century skills."
EDT 522,"Developing Behavioral, Social, and Communication Skills for Autism and Related Disorders","This course is a study of the role and function of the Intervention Specialist and general education teacher in providing services to students with autism and related disorders. This course presents issues of behavior management, behavioral functions in relation to communication, and communication foundations in assisting students with autism and related disorders. The candidate will also acquire knowledge of major behavioral interventions, use of behavioral techniques and interventions across a wide spectrum of abilities and needs, communication for varied functioning students, and current practices in the field. This course also explores social skills deficits and interventions to address the social world, in school and beyond, for students with autism and related disorders."
EDT 523,"Early Childhood Mathematics Grades Four and Five Methods","Planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching mathematics to students in grades four and five with varied needs and abilities using a tier method. Topics include: Ohio Academic Content Standards, applications and instructional techniques that address proficiency testing, resources, technologies, manipulatives, interdisciplinary connections, grouping techniques, current research, and 21st century skills."
EDT 520,"Introduction to Education of Learners with Autism and Related Disorders","This course is a study of the role and function of the Intervention Specialist and general education teacher in providing services to students with autism and related disorders. This course presents issues of definition, identification and placement procedures, ethical standards, and assessment techniques. The candidate will also acquire knowledge of major researchers and history, variations in belief, traditions and values across cultures, and current practices in the field."
EDT 530L,"Middle School Principles and Practices Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regards to the study of organization (school structure), philosophy and curriculum of middle level education (ages nine to 14), grades four to nine. It is designed to support the course study of the theoretical knowledge base about middle level (school) education. Issues and concerns, current trends and the essential elements relating to middle level education will be observed and studied throughout the semester."
EDT 521,"Interventions and Functional Curriculum for Learners with Autism and Related Disorders","This course is a study of the role and function of the Intervention Specialist and general education teacher in providing services in the general education classroom setting to students with autism and related disorders. This course assists educators in developing strategies and techniques to make inclusion successful for students with higher function autism spectrum disorders. This course also examines the use of functional curriculum in relation to individuals with autism and life beyond the classroom and school setting."
EDT 528,"Internship in Transdisciplinary Early Childhood Education (Ages 3-5)","Supervised and evaluated teaching in a preschool special needs setting. The candidate will demonstrate the knowledge, skills, attitudes and dispositions needed to comply with the National Association for the Education of Young Children (NAEYC) and the Division for Early Childhood of the Council of Exceptional Children (DEC) guidelines for appropriate practice. Field experience required."
EDT 529,"Internship in Early Intervention","Supervised and evaluated teaching in an infant/toddler educational setting. Candidates are to demonstrate the knowledge, skills, attitudes and dispositions needed to comply with the National Association for the Education of Young Children (NAEYC) and the Division for Early Childhood and the Council of Exceptional Children (DEC) guidelines for appropriate practice. Field experience required."
EDT 532L,"Reading/Language Arts Methods for Middle Childhood Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to teaching reading/language arts to students in middle schools."
EDT 533L,"Mathematics Methods for Middle Childhood Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to teaching mathematics to students in middle schools. Corequisite(s): EDT 533.",EDT 533
EDT 534L,"Science Methods for Middle Childhood Education Laboratory","This course consists of planned field experiences providing candidates with the opportunity for field reflections in regard to teaching science to students in middle schools."
EDT 535L,"Social Studies Methods for Middle Childhood Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to teaching social studies to students in middle schools."
EDT 599,"Student Teaching- Art (P-12)","Full-time supervised and evaluated teaching in art classes in school (P-12). The candidate will demonstrate the knowledge, skills and dispositions required of a beginning art teacher. Attendance at weekly seminars is required."
EDT 562EL,"Regulations, Licensing and the Law in Early Care and Education Laboratory","This course addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 504,"Scholarly Study in Education","This course provides students with the background knowledge, understanding and practice to complete graduate level study in education. The course will focus on academic planning, information literacy, scholarly writing, collaboration and independent writing, source analysis and argument construction."
EDT 505,"School, Self and Society","A study of the relationships among institutional reform, personality development and social change in various levels and types of education such as ECE, MCE and AYA. The students will make a comparison of schools around the world. One aim of such a study is to locate the differences that derive from differences in the cultures of the communities they serve. Another aim is to record how schools have changed from forces of globalization. A third aim is to determine the causes and the effects of the changes."
EDT 502,"Philosophical Studies in Education","This course is a study of the writings of major philosophers as they relate to education (including those in the Marianist tradition). Interpretations are made for the development of a critical, personal theory of teaching, counseling, educational administration and psychological services."
EDT 503,"History of Education in the United States","This course is a study of the relationship of schools and social change in the United States from Colonial times to the present. Interpretations of changes in educational policies for the development of a critical theory of education are discussed."
EDT 500,"Models of Teaching","This course is a study of eight instructional models specifically designed to meet the needs of diverse learners. Candidates will be expected to design instructional units that integrate the models."
EDT 501,"Introduction to American Education","This course is designed for individuals who are new to the American educational system and will include site visits to a variety of educational settings including public and private schools serving students in grades P-12. Students will visit schools, and discuss American education policies, practices and the impact of reform efforts with educators and administrators."
EDT 508,"Theories of Learning and Human Development","This course is a study of theories of learning and human development (physical, social, emotional, intellectual and moral) as they relate to P-12 practices, including ECE, MCE and AYA licensure areas."
EDT 509,"Instruction, Management and Assessment","This course is a study of curriculum, instruction, management styles and assessment techniques that promote student learning and achievement. Emphasis is on classroom-based theory-to-practice connections. This course is primarily intended for initial licensure candidates.",EDT 507,EDT 507L,EDT 508
EDT 506,"History of Catholic K-12 Schools in the United States","This course examines the Catholic K-12 educational experience in the United States with a particular emphasis on the impact that Catholic schools have had on the creation of Catholic culture in America and on American culture in general. Particular emphasis is placed upon those historical antecedents that directly or indirectly affect Catholic schools today."
EDT 507,"The Profession of Teaching","This course is designed to study the principal components of effective teaching that facilitate the learning of all students. Students will explore and demonstrate knowledge of current educational issues, the Ohio Standards for the Teaching Profession and other professional standards. Students will provide evidence of the development of professional dispositions and their understanding of the importance of developing a community of learners that respects and appreciates diversity. Students will provide evidence of critical reflection on the teaching process as it relates to incorporating social justice and the Marianist characteristics of education. The field experience will be embedded in the course. This will involve 20 hours in the field connecting theory to practice."
VAE 483,"Teaching Visual Arts","Study of curriculum, planning, theory, and practice for teaching visual arts to students grades seven through twelve. Art Education majors only.",EDT 110,EDT 110L,EDT 207,EDT 207L,VAE 231,VAE 383,EDT 305,EDT 340,EDT 340L,EDT 459
VAE 499,"Senior Presentation","Individual research refinement, public presentation and defense of the work. Students engage in mock-interview and portfolio presentations in preparation for the job market. Course required for all BFA Art Education majors. Prerequistie(s): VAE 498. Co-requisite(s): EDT 477.",VAE 498,EDT 477
EDT 672,"History of Higher Education in the United States","This course is a study of the development of postsecondary American education from Colonial times to the present with special emphases on mission, purposes, governance and curriculum as they change over time and differ by institutional type."
EDT 343L,"Introduction to Education of Learners with Mild/Moderate Learning Needs Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to the individual learning needs of students in school settings."
EDT 683,"Professional Development in Literacy","An introduction to research and knowledge bases related to teacher professional development from a variety of perspectives. Examines coaching as one venue of supporting teacher professional development."
EDT 684,"Advanced Literacy Research","This course is an introduction to literacy research as an integral part of professional development. It builds on candidate understanding of a variety of research paradigms in reading and writing research, supports engagement in inquiry that significantly advances candidates' current understanding of the teaching of reading and writing, and provides opportunities for candidates to collaborate with other literacy professionals in order to advance understanding of evidence-based practice."
EDT 681,"Coaching for Effective Assessment Practice","Designed for reading specialists, this course teaches knowledge, skills and dispositions in school-based professional development and coaching on classroom-based reading assessment concepts and skills."
EDT 682,"Pedagogy of Effective Literacy Instruction","This course enables candidates to demonstrate knowledge of a wide range of instructional practices, methods, and curriculum materials, including technology, that support effective reading and writing instruction. Candidates integrate their knowledge and dispositions regarding curriculum, instructional practices, curricular materials, assessment and evaluation to create literate environments that foster both reading and writing in all students."
EDT 680,"Coaching in Diverse Classrooms","The focus of this course is on the preparation of literacy specialists to coach teachers in the implementation of culturally responsive instruction for diverse learners. This population includes special needs, culturally and linguistically diverse students. Emphasis will be placed on connections between current theory, research, and instructional practice."
EDT 685,"LTS Internship","The internship is the culminating activity supporting and integrating the accomplishment of the Literacy Specialist Endorsement Standards I - VI. This school-based practicum over an academic year includes providing group and individual professional development to colleagues for continuous improvement of literacy curriculum, instruction, and assessment. Diagnostic reading and writing clinical experiences focus on databased decision making to inform coaching."
EDT 211L,"Child Development: Birth to Age Eight Laboratory","This 45 contact hour practicum course is one semester of a yearlong field experience held in conjunction with EDT 211 and EDT 212. Only students who have been accepted to the ECE program are eligible. During registration, students should sign up for a weekly time slot at the Bombeck Family Learning Center. Current medical forms with a negative TB test, background check and references are required. Forms are available at the Bombeck Family Learning Center website.",EDT 211,EDT 212
EDT 650,"Professional Development of Teacher Leaders","This course is a study of existing and emerging models of professional development designed to provide classroom teachers with opportunities to assume new leadership roles and responsibilities in the school community."
EDT 658,"Independent Study","This course is an in-depth study of a selected educational topic. The candidate develops an individual learning plan that includes objectives, schedule of readings and assignments, products and methods of evaluation."
EDT 659,"Special Topics in Teaching","This course is the study of specialized areas of education not typically included in the professional education sequence. Topics are announced."
EDT 212L,"Early Childhood Theory and Practice Laboratory","This practicum course is a yearlong field experience held in conjunction with EDT 211 and EDT 212. Only students who have been accepted to the ECE program are eligible. During registration, students should sign up for a weekly time slot at the Bombeck Family Learning Center. Current medical forms with a negative TB test, background check and references are required. Forms are available at the Bombeck Family Learning Center website.",EDT 211,EDT 212
EDT 662,"Thesis","The thesis serves as the culmination of courses in a candidate's graduate program where thesis was chosen as a research option. There is a mandatory two-term requirement for thesis.",EDT 660
EDT 660,"Introduction to Educational Research","This course is a study of key components necessary to understand, analyze and evaluate research. Emphases are on understanding the foundational principles of inquiry and related issues. EDT 660 is taken early in the master's program.",EDT 660
EDT 667,"Educational Research Seminar","In this course, students apply the principles of design by implementing a research study in an educational setting. The findings are presented in a public forum. This course is the capstone learning activity of the master's degree.",EDT 660
EDT 663,"Thesis","The thesis serves as the culmination of courses in a candidate's graduate program where the thesis option was chosen as a research choice. There is a mandatory two-term requirement for the thesis option."
EDT 634,"Becoming an Effective Building Technology Leader","This capstone course examines the practical concerns of becoming a building leader and resource in the integration of technology-enhanced learning. Study of research on leadership and innovation under girds the candidate's understanding of the issues of building level management. Field experience required."
EDT 632,"Distance Education in a Digital Age","This course teaches candidates to design powerful learning experiences that connect students to the real world by using a variety of distance education tools, including web-based and teleconferencing technologies."
EDT 633,"Web Design and Development","This course is designed to be an introductory level course for educators with no previous web design experience. The course focuses on using HTML authoring software to build a working website that can be implemented for a typical classroom setting. Upon completion of this course, students develop a class website and demonstrate the technical proficiency to update the website as needed."
EDT 630,"Multimedia Production","This course will allow students to manipulate and manage multimedia resources, including presentation software, graphics and audio and video clips to create engaging learning experiences. Students will engage in multimedia activities that focus on classroom technology integration."
